"","ID","Sample.No","locus","index","well","site","C","T","total","C_Ratio","age","Sex","Population"
"1964","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_242",37,331,368,0.10054347826087,40,"F","NR"
"1965","I11","kw94-31","GAPDH","11E","GAPDH_11E_S85_sort.bam","GAPDH_55",8272,24280,32552,0.254116490538216,40,"F","NR"
"1966","I11","kw94-31","GAPDH","11E","GAPDH_11E_S85_sort.bam","GAPDH_58",14900,17653,32553,0.457715110742482,40,"F","NR"
"1967","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_154",53,816,869,0.0609896432681243,40,"F","NR"
"1968","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_257",71,296,367,0.193460490463215,40,"F","NR"
"1969","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_160",9,861,870,0.0103448275862069,40,"F","NR"
"1970","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_45",24,931,955,0.025130890052356,40,"F","NR"
"1971","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_148",20,354,374,0.053475935828877,40,"F","NR"
"1972","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_157",18,850,868,0.0207373271889401,40,"F","NR"
"1973","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_168",10,891,901,0.0110987791342952,40,"F","NR"
"1974","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_172",6,887,893,0.00671892497200448,40,"F","NR"
"1975","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_179",5,880,885,0.00564971751412429,40,"F","NR"
"1976","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_236",94,274,368,0.255434782608696,40,"F","NR"
"1977","I11","kw94-31","GAPDH","11E","GAPDH_11E_S85_sort.bam","GAPDH_35",26693,4840,31533,0.846510005391177,40,"F","NR"
"1978","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_33",198,172,370,0.535135135135135,40,"F","NR"
"1979","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_49",85,289,374,0.227272727272727,40,"F","NR"
"1980","I11","kw94-31","ACTB","11E","ACTB_11E_S85_sort.bam","ACTB_36",6,24285,24291,0.000247005063603804,40,"F","NR"
"1981","I11","kw94-31","ACTB","11E","ACTB_11E_S85_sort.bam","ACTB_49",3,24386,24389,0.000123006273319939,40,"F","NR"
"1982","I11","kw94-31","ACTB","11E","ACTB_11E_S85_sort.bam","ACTB_51",10,24386,24396,0.000409903262829972,40,"F","NR"
"1983","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_165",8,862,870,0.00919540229885057,40,"F","NR"
"1985","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_196",63,729,792,0.0795454545454545,40,"F","NR"
"1987","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_64",0,912,912,0,40,"F","NR"
"1989","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_90",21,975,996,0.0210843373493976,40,"F","NR"
"1990","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_92",77,918,995,0.0773869346733668,40,"F","NR"
"1991","I11","kw94-31","NP","5E","NP_5E_S37_merge.bam","NP_132",67,901,968,0.0692148760330579,40,"F","NR"
"1992","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_145",669,15960,16629,0.0402309218834566,40,"F","NR"
"1993","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_154",810,15739,16549,0.0489455556226962,40,"F","NR"
"1994","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_167",320,16270,16590,0.0192887281494876,40,"F","NR"
"1995","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_172",595,16042,16637,0.0357636593135782,40,"F","NR"
"1996","I11","kw94-31","ACTB","11E","ACTB_11E_S85_sort.bam","ACTB_54",4,24408,24412,0.000163853842372604,40,"F","NR"
"1997","I11","kw94-31","ACTB","11E","ACTB_11E_S85_sort.bam","ACTB_65",8,24426,24434,0.000327412621756569,40,"F","NR"
"1998","I11","kw94-31","GAPDH","11E","GAPDH_11E_S85_sort.bam","GAPDH_126",11874,20748,32622,0.363987493102814,40,"F","NR"
"1999","I11","kw94-31","GAPDH","11E","GAPDH_11E_S85_sort.bam","GAPDH_131",23510,9111,32621,0.720701388676006,40,"F","NR"
"2000","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_150",4,904,908,0.00440528634361234,40,"F","NR"
"2001","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_160",0,905,905,0,40,"F","NR"
"2002","I11","kw94-31","ACTB","11E","ACTB_11E_S85_sort.bam","ACTB_71",6,24418,24424,0.000245660006550933,40,"F","NR"
"2003","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_48",238,15942,16180,0.0147095179233622,40,"F","NR"
"2004","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_286",51,316,367,0.138964577656676,40,"F","NR"
"2005","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_305",38,330,368,0.103260869565217,40,"F","NR"
"2006","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_313",26,337,363,0.0716253443526171,40,"F","NR"
"2007","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_270",90,275,365,0.246575342465753,40,"F","NR"
"2008","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_136",2,910,912,0.00219298245614035,40,"F","NR"
"2009","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_72",2,910,912,0.00219298245614035,40,"F","NR"
"2010","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_57",319,15843,16162,0.0197376562306645,40,"F","NR"
"2011","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_319",1,353,354,0.00282485875706215,40,"F","NR"
"2012","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_70",2,910,912,0.00219298245614035,40,"F","NR"
"2013","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_108",2,911,913,0.00219058050383352,40,"F","NR"
"2014","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_96",0,913,913,0,40,"F","NR"
"2015","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_265",69,299,368,0.1875,40,"F","NR"
"2016","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_95",119,255,374,0.318181818181818,40,"F","NR"
"2017","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_208",755,15872,16627,0.0454080712094786,40,"F","NR"
"2018","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_83",5,908,913,0.00547645125958379,40,"F","NR"
"2019","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_85",2,911,913,0.00219058050383352,40,"F","NR"
"2020","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_101",3,910,913,0.00328587075575027,40,"F","NR"
"2021","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_103",3,909,912,0.00328947368421053,40,"F","NR"
"2023","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_44",3,909,912,0.00328947368421053,40,"F","NR"
"2024","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_53",1,911,912,0.00109649122807018,40,"F","NR"
"2025","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_58",0,909,909,0,40,"F","NR"
"2026","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_321",6,350,356,0.0168539325842697,40,"F","NR"
"2027","I11","kw94-31","NE","11E","NE_11E_S85_merge.bam","NE_126",3,909,912,0.00328947368421053,40,"F","NR"
"2028","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_37",616,15566,16182,0.0380669880113707,40,"F","NR"
"2029","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_45",117,15901,16018,0.00730428268198277,40,"F","NR"
"2030","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_106",279,16335,16614,0.0167930660888407,40,"F","NR"
"2031","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_27",61,309,370,0.164864864864865,40,"F","NR"
"2032","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_81",551,15815,16366,0.0336673591592326,40,"F","NR"
"2033","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_113",160,210,370,0.432432432432432,40,"F","NR"
"2034","I11","kw94-31","CRF","5E","CRF_5E_S37_sort.bam","CRF_135",186,188,374,0.497326203208556,40,"F","NR"
"2035","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_192",769,15852,16621,0.0462667709524096,40,"F","NR"
"2036","I11","kw94-31","GAPDH","11E","GAPDH_11E_S85_sort.bam","GAPDH_117",13992,18631,32623,0.428899855929865,40,"F","NR"
"2039","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_213",853,15776,16629,0.0512959287990859,40,"F","NR"
"2040","I11","kw94-31","BDNF","5E","BDNF_5E_S37_sort.bam","BDNF_51",1167,15014,16181,0.0721216241270626,40,"F","NR"
"2041","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_148",4,283,287,0.0139372822299652,24,"F","NR"
"2042","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_236",45,242,287,0.156794425087108,24,"F","NR"
"2043","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_172",672,15934,16606,0.040467300975551,24,"F","NR"
"2044","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_148",30,716,746,0.0402144772117962,24,"F","NR"
"2045","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_49",3,14569,14572,0.000205874279440022,24,"F","NR"
"2046","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_145",477,16146,16623,0.028695181375203,24,"F","NR"
"2047","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_154",891,15654,16545,0.0538531278331822,24,"F","NR"
"2048","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_167",1115,15481,16596,0.0671848638226079,24,"F","NR"
"2049","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_165",75,731,806,0.0930521091811414,24,"F","NR"
"2051","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_196",0,731,731,0,24,"F","NR"
"2052","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_27",34,255,289,0.117647058823529,24,"F","NR"
"2057","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_126",16007,27187,43194,0.370583877390378,24,"F","NR"
"2058","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_113",146,145,291,0.501718213058419,24,"F","NR"
"2059","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_135",36,253,289,0.124567474048443,24,"F","NR"
"2060","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_92",0,941,941,0,24,"F","NR"
"2061","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_90",0,943,943,0,24,"F","NR"
"2062","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_45",89,15811,15900,0.00559748427672956,24,"F","NR"
"2063","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_66",1,947,948,0.00105485232067511,24,"F","NR"
"2064","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_157",0,809,809,0,24,"F","NR"
"2065","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_154",0,812,812,0,24,"F","NR"
"2066","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_55",10512,32591,43103,0.243880936361738,24,"F","NR"
"2067","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_48",1064,15208,16272,0.0653883972468043,24,"F","NR"
"2068","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_58",16537,26567,43104,0.383653489235338,24,"F","NR"
"2069","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_45",0,949,949,0,24,"F","NR"
"2070","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_117",25152,18043,43195,0.582289616853803,24,"F","NR"
"2071","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_33",49,240,289,0.169550173010381,24,"F","NR"
"2072","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_49",74,216,290,0.255172413793103,24,"F","NR"
"2073","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_89",25907,17290,43197,0.599740722735375,24,"F","NR"
"2074","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_51",2,14571,14573,0.000137240101557675,24,"F","NR"
"2075","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_54",3,14579,14582,0.000205733095597312,24,"F","NR"
"2076","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_160",0,812,812,0,24,"F","NR"
"2077","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_151",2,807,809,0.00247218788627936,24,"F","NR"
"2078","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_35",40672,1014,41686,0.975675286666987,24,"F","NR"
"2079","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_213",381,15621,16002,0.0238095238095238,24,"F","NR"
"2080","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_37",2374,13898,16272,0.145894788593904,24,"F","NR"
"2082","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_73",41,250,291,0.140893470790378,24,"F","NR"
"2083","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_92",17,274,291,0.0584192439862543,24,"F","NR"
"2084","I12","kw94-28","NP","5F","NP_5F_S38_merge.bam","NP_132",0,918,918,0,24,"F","NR"
"2085","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_126",0,280,280,0,24,"F","NR"
"2087","I12","kw94-28","GAPDH","11F","GAPDH_11F_S86_sort.bam","GAPDH_131",27794,15394,43188,0.643558395850699,24,"F","NR"
"2089","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_106",511,16094,16605,0.0307738632941885,24,"F","NR"
"2090","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_70",0,279,279,0,24,"F","NR"
"2091","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_72",0,281,281,0,24,"F","NR"
"2092","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_260",60,227,287,0.209059233449477,24,"F","NR"
"2093","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_85",0,281,281,0,24,"F","NR"
"2094","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_96",0,280,280,0,24,"F","NR"
"2095","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_196",0,263,263,0,24,"F","NR"
"2096","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_53",0,281,281,0,24,"F","NR"
"2097","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_103",0,281,281,0,24,"F","NR"
"2098","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_64",0,281,281,0,24,"F","NR"
"2099","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_44",0,281,281,0,24,"F","NR"
"2100","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_179",0,275,275,0,24,"F","NR"
"2101","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_58",1,280,281,0.00355871886120996,24,"F","NR"
"2102","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_71",2,14580,14582,0.000137155397064874,24,"F","NR"
"2103","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_81",687,15505,16192,0.0424283596837945,24,"F","NR"
"2105","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_192",900,15692,16592,0.0542430086788814,24,"F","NR"
"2107","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_265",59,228,287,0.205574912891986,24,"F","NR"
"2108","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_270",66,221,287,0.229965156794425,24,"F","NR"
"2112","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_95",53,238,291,0.18213058419244,24,"F","NR"
"2113","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_36",5,14517,14522,0.000344305192122297,24,"F","NR"
"2114","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_160",0,279,279,0,24,"F","NR"
"2115","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_168",0,276,276,0,24,"F","NR"
"2116","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_172",0,277,277,0,24,"F","NR"
"2117","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_242",46,241,287,0.160278745644599,24,"F","NR"
"2118","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_257",50,237,287,0.174216027874564,24,"F","NR"
"2119","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_208",1508,14485,15993,0.094291252422935,24,"F","NR"
"2120","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_26",2296,13417,15713,0.146121046267422,24,"F","NR"
"2122","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_101",0,280,280,0,24,"F","NR"
"2124","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_108",0,281,281,0,24,"F","NR"
"2125","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_321",0,271,271,0,24,"F","NR"
"2126","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_189",0,268,268,0,24,"F","NR"
"2127","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_286",6,281,287,0.0209059233449477,24,"F","NR"
"2128","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_51",1287,14984,16271,0.0790977813287444,24,"F","NR"
"2129","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_65",0,14590,14590,0,24,"F","NR"
"2131","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_319",1,270,271,0.003690036900369,24,"F","NR"
"2132","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_83",0,281,281,0,24,"F","NR"
"2133","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_29",3,14510,14513,0.000206711224419486,24,"F","NR"
"2134","I12","kw94-28","ACTB","11F","ACTB_11F_S86_sort.bam","ACTB_74",2,14589,14591,0.000137070797066685,24,"F","NR"
"2135","I12","kw94-28","BDNF","5F","BDNF_5F_S38_sort.bam","BDNF_57",534,15679,16213,0.0329365324122618,24,"F","NR"
"2137","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_136",0,281,281,0,24,"F","NR"
"2138","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_144",0,281,281,0,24,"F","NR"
"2139","I12","kw94-28","NE","11F","NE_11F_S86_merge.bam","NE_150",0,281,281,0,24,"F","NR"
"2140","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_313",13,259,272,0.0477941176470588,24,"F","NR"
"2142","I12","kw94-28","CRF","5F","CRF_5F_S38_sort.bam","CRF_305",5,269,274,0.0182481751824818,24,"F","NR"
"2143","I16","kw98-22","ACTB","11G","ACTB_11G_S87_sort.bam","ACTB_54",2,17348,17350,0.000115273775216138,30,"F","NR"
"2144","I16","kw98-22","ACTB","11G","ACTB_11G_S87_sort.bam","ACTB_51",4,17330,17334,0.000230760355370947,30,"F","NR"
"2145","I16","kw98-22","ACTB","11G","ACTB_11G_S87_sort.bam","ACTB_49",4,17329,17333,0.000230773668724399,30,"F","NR"
"2146","I16","kw98-22","GAPDH","11G","GAPDH_11G_S87_sort.bam","GAPDH_117",12714,26242,38956,0.326368210288531,30,"F","NR"
"2147","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_85",0,1093,1093,0,30,"F","NR"
"2148","I16","kw98-22","ACTB","11G","ACTB_11G_S87_sort.bam","ACTB_36",4,17294,17298,0.000231240605850387,30,"F","NR"
"2149","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_72",0,1091,1091,0,30,"F","NR"
"2151","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_83",0,1092,1092,0,30,"F","NR"
"2153","I16","kw98-22","GAPDH","11G","GAPDH_11G_S87_sort.bam","GAPDH_89",21617,17349,38966,0.554765693168403,30,"F","NR"
"2154","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_286",12,271,283,0.0424028268551237,30,"F","NR"
"2155","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_305",35,233,268,0.130597014925373,30,"F","NR"
"2156","I16","kw98-22","GAPDH","11G","GAPDH_11G_S87_sort.bam","GAPDH_126",13580,25372,38952,0.348634216471555,30,"F","NR"
"2157","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_70",1,1091,1092,0.000915750915750916,30,"F","NR"
"2158","I16","kw98-22","ACTB","11G","ACTB_11G_S87_sort.bam","ACTB_29",854,16433,17287,0.0494012842020015,30,"F","NR"
"2159","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_64",0,1090,1090,0,30,"F","NR"
"2161","I16","kw98-22","GAPDH","11G","GAPDH_11G_S87_sort.bam","GAPDH_131",27105,11850,38955,0.695802849441663,30,"F","NR"
"2162","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_242",25,259,284,0.0880281690140845,30,"F","NR"
"2163","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_257",64,219,283,0.226148409893993,30,"F","NR"
"2164","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_108",0,1094,1094,0,30,"F","NR"
"2165","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_37",563,13460,14023,0.0401483277472723,30,"F","NR"
"2166","I16","kw98-22","GAPDH","11G","GAPDH_11G_S87_sort.bam","GAPDH_58",18236,20653,38889,0.468924374501787,30,"F","NR"
"2167","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_103",213,882,1095,0.194520547945205,30,"F","NR"
"2168","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_150",0,1089,1089,0,30,"F","NR"
"2169","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_313",25,241,266,0.093984962406015,30,"F","NR"
"2170","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_319",14,246,260,0.0538461538461538,30,"F","NR"
"2171","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_321",14,247,261,0.053639846743295,30,"F","NR"
"2172","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_48",183,13842,14025,0.013048128342246,30,"F","NR"
"2173","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_26",2006,11407,13413,0.149556400506971,30,"F","NR"
"2174","I16","kw98-22","NP","5G","NP_5G_S39_merge.bam","NP_45",0,761,761,0,30,"F","NR"
"2175","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_45",120,13752,13872,0.00865051903114187,30,"F","NR"
"2176","I16","kw98-22","NP","5G","NP_5G_S39_merge.bam","NP_132",5,725,730,0.00684931506849315,30,"F","NR"
"2178","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_126",0,1095,1095,0,30,"F","NR"
"2180","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_144",0,1089,1089,0,30,"F","NR"
"2182","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_135",57,231,288,0.197916666666667,30,"F","NR"
"2183","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_136",0,1093,1093,0,30,"F","NR"
"2184","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_236",82,202,284,0.288732394366197,30,"F","NR"
"2185","I16","kw98-22","NP","5G","NP_5G_S39_merge.bam","NP_66",1,760,761,0.00131406044678055,30,"F","NR"
"2186","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_51",841,13185,14026,0.0599600741480108,30,"F","NR"
"2187","I16","kw98-22","CRF","5G","CRF_5G_S39_sort.bam","CRF_148",23,264,287,0.0801393728222996,30,"F","NR"
"2188","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_101",0,1094,1094,0,30,"F","NR"
"2189","I16","kw98-22","GAPDH","11G","GAPDH_11G_S87_sort.bam","GAPDH_55",8767,30117,38884,0.225465487089806,30,"F","NR"
"2194","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_44",0,1092,1092,0,30,"F","NR"
"2195","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_53",0,1092,1092,0,30,"F","NR"
"2196","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_58",0,1090,1090,0,30,"F","NR"
"2197","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_208",659,13779,14438,0.045643440919795,30,"F","NR"
"2198","I16","kw98-22","NP","5G","NP_5G_S39_merge.bam","NP_196",6,611,617,0.00972447325769854,30,"F","NR"
"2199","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_213",818,13630,14448,0.0566168327796235,30,"F","NR"
"2200","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_96",0,1095,1095,0,30,"F","NR"
"2202","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_57",6,14251,14257,0.000420845900259522,30,"F","NR"
"2203","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_81",184,14007,14191,0.0129659643435981,30,"F","NR"
"2204","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_106",312,14093,14405,0.021659146129816,30,"F","NR"
"2205","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_145",243,14175,14418,0.0168539325842697,30,"F","NR"
"2206","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_154",365,13986,14351,0.0254337676816947,30,"F","NR"
"2207","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_167",232,14172,14404,0.0161066370452652,30,"F","NR"
"2208","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_172",90,14339,14429,0.00623743849192598,30,"F","NR"
"2209","I16","kw98-22","BDNF","5G","BDNF_5G_S39_sort.bam","BDNF_192",401,13993,14394,0.0278588300680839,30,"F","NR"
"2211","I16","kw98-22","NP","5G","NP_5G_S39_merge.bam","NP_165",0,656,656,0,30,"F","NR"
"2213","I16","kw98-22","NE","11G","NE_11G_S87_merge.bam","NE_168",0,1078,1078,0,30,"F","NR"
